Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,ACS22_5yr_B28008001,ACS22_5yr_B28008002,ACS22_5yr_B28008003,ACS22_5yr_B28008004,ACS22_5yr_B28008005,ACS22_5yr_B28008006,ACS22_5yr_B28008007,ACS22_5yr_B28008008,ACS22_5yr_B28008009,ACS22_5yr_B28008010,ACS22_5yr_B28008001s,ACS22_5yr_B28008002s,ACS22_5yr_B28008003s,ACS22_5yr_B28008004s,ACS22_5yr_B28008005s,ACS22_5yr_B28008006s,ACS22_5yr_B28008007s,ACS22_5yr_B28008008s,ACS22_5yr_B28008009s,ACS22_5yr_B28008010s,ACS22_5yr_B28010001,ACS22_5yr_B28010002,ACS22_5yr_B28010003,ACS22_5yr_B28010004,ACS22_5yr_B28010005,ACS22_5yr_B28010006,ACS22_5yr_B28010007,ACS22_5yr_B28010001s,ACS22_5yr_B28010002s,ACS22_5yr_B28010003s,ACS22_5yr_B28010004s,ACS22_5yr_B28010005s,ACS22_5yr_B28010006s,ACS22_5yr_B28010007s,ACS22_5yr_B28011001,ACS22_5yr_B28011002,ACS22_5yr_B28011003,ACS22_5yr_B28011004,ACS22_5yr_B28011005,ACS22_5yr_B28011006,ACS22_5yr_B28011007,ACS22_5yr_B28011008,ACS22_5yr_B28011001s,ACS22_5yr_B28011002s,ACS22_5yr_B28011003s,ACS22_5yr_B28011004s,ACS22_5yr_B28011005s,ACS22_5yr_B28011006s,ACS22_5yr_B28011007s,ACS22_5yr_B28011008s
"130299203072","Block Group 2, Census Tract 9203.07, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920307","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,5338,5338,0,5338,5125,4918,207,213,0,0,604.2424,604.2424,12.12121,604.2424,576.9697,575.7576,122.4242,139.3939,12.12121,12.12121,1470,1470,1410,0,1470,60,0,157.5758,157.5758,155.1515,12.12121,157.5758,36.9697,12.12121,1470,1470,0,1402,193,9,0,0,157.5758,157.5758,12.12121,153.9394,106.0606,8.484848,12.12121,12.12121
"130299203073","Block Group 3, Census Tract 9203.07, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920307","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1125,1097,0,1083,1083,1083,0,0,14,28,277.5757,276.3636,8.484848,278.7879,278.7879,278.7879,8.484848,8.484848,15.75758,27.27273,371,343,317,0,343,26,28,73.93939,69.09091,63.0303,8.484848,69.09091,23.63636,27.27273,371,329,0,285,57,0,0,42,73.93939,70.90909,8.484848,66.06061,47.27273,8.484848,8.484848,32.12121
"130299203081","Block Group 1, Census Tract 9203.08, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920308","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,3766,3593,0,3561,3119,3098,21,442,32,173,527.8788,512.7273,8.484848,507.2727,480.606,478.1818,24.24242,239.3939,30.30303,96.9697,1525,1358,1133,0,1358,225,167,216.3636,195.7576,170.9091,8.484848,195.7576,98.78788,95.75758,1525,1326,0,1165,110,0,0,199,216.3636,189.697,8.484848,182.4242,51.51515,8.484848,8.484848,96.9697
"130299203082","Block Group 2, Census Tract 9203.08, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920308","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2946,2946,0,2946,2723,2608,115,223,0,0,378.7879,378.7879,8.484848,378.7879,386.6667,398.7879,112.7273,116.3636,8.484848,8.484848,778,778,724,14,764,54,0,136.3636,136.3636,133.9394,13.93939,136.9697,53.93939,8.484848,778,778,0,654,126,14,0,0,136.3636,136.3636,8.484848,132.7273,50.30303,13.93939,8.484848,8.484848
"130299203083","Block Group 3, Census Tract 9203.08, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920308","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,958,920,0,920,837,837,0,83,0,38,207.2727,208.4848,8.484848,208.4848,206.0606,206.0606,8.484848,44.24242,8.484848,36.36364,472,447,336,0,447,111,25,102.4242,99.39394,91.51515,8.484848,99.39394,81.81818,24.24242,472,447,0,383,0,65,0,25,102.4242,99.39394,8.484848,95.75758,8.484848,67.87878,8.484848,24.24242
"130299203084","Block Group 4, Census Tract 9203.08, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"920308","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,2902,2799,0,2799,2230,2230,0,569,0,103,559.3939,570.303,8.484848,570.303,538.1818,538.1818,8.484848,430.9091,8.484848,66.06061,960,857,849,0,857,8,103,151.5152,154.5455,154.5455,8.484848,154.5455,7.878788,66.06061,960,936,0,809,0,0,0,24,151.5152,153.9394,8.484848,146.6667,8.484848,8.484848,8.484848,24.24242
"130299800001","Block Group 1, Census Tract 9800, Bryan County, Georgia","ga","150","00",,,,"13","029",,,"980000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,0,0,0,0,0,0,0,0,0,0,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848,0,0,0,0,0,0,0,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848,0,0,0,0,0,0,0,0,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848,8.484848
"130311101001","Block Group 1, Census Tract 1101, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,909,840,0,742,735,729,6,7,98,69,257.5757,256.9697,8.484848,265.4546,264.8485,264.8485,5.454545,6.666667,48.48485,29.09091,384,352,195,0,352,157,32,111.5152,112.1212,64.84849,8.484848,112.1212,90.30303,12.72727,384,314,0,300,29,0,0,70,111.5152,115.7576,8.484848,115.7576,17.57576,8.484848,8.484848,22.42424
"130311101002","Block Group 2, Census Tract 1101, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1415,1317,0,1177,871,825,46,306,140,98,208.4848,212.7273,8.484848,213.9394,196.3636,199.3939,32.72727,104.2424,67.87878,40,551,460,317,5,455,143,91,64.24242,65.45454,54.54546,4.848485,65.45454,41.81818,37.57576,551,387,0,231,52,0,5,159,64.24242,59.39394,8.484848,41.81818,28.48485,8.484848,4.848485,44.24242
"130311101003","Block Group 3, Census Tract 1101, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1348,1283,0,1262,1123,815,308,139,21,65,309.697,312.1212,8.484848,311.5151,301.2121,163.0303,254.5455,58.78788,16.36364,36.36364,441,388,294,10,378,94,53,87.27273,84.24242,70.90909,9.090909,81.81818,46.06061,34.54546,441,377,0,329,12,0,0,64,87.27273,83.0303,8.484848,78.78788,9.090909,8.484848,8.484848,35.75758
"130311102011","Block Group 1, Census Tract 1102.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1660,1632,0,1471,1074,1074,0,397,161,28,343.6364,340,8.484848,344.2424,279.394,279.394,8.484848,227.8788,155.7576,30.90909,665,652,443,0,652,209,13,132.7273,130.9091,106.6667,8.484848,130.9091,91.51515,14.54545,665,606,0,490,19,0,46,13,132.7273,131.5152,8.484848,115.7576,13.93939,8.484848,45.45454,14.54545
"130311102012","Block Group 2, Census Tract 1102.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1140,999,0,969,890,890,0,79,30,141,264.8485,274.5454,8.484848,272.1212,252.7273,252.7273,8.484848,58.78788,29.69697,64.24242,409,310,223,0,310,87,99,90.30303,86.66666,76.36364,8.484848,86.66666,37.57576,44.84848,409,295,0,253,41,0,0,114,90.30303,85.45454,8.484848,76.36364,40,8.484848,8.484848,43.63636
"130311102013","Block Group 3, Census Tract 1102.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,596,526,0,414,350,350,0,64,112,70,176.9697,178.1818,8.484848,171.5152,173.9394,173.9394,8.484848,56.36364,70.90909,51.51515,346,276,192,49,227,84,70,94.54546,89.09091,81.21212,47.87879,75.15151,56.36364,51.51515,346,164,0,142,0,0,7,175,94.54546,67.87878,8.484848,67.87878,8.484848,8.484848,7.272727,84.84849
"130311102021","Block Group 1, Census Tract 1102.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2402,2402,0,2265,2127,1715,412,138,137,0,395.7576,395.7576,8.484848,418.7879,411.5151,418.7879,187.2727,79.39394,112.1212,8.484848,999,999,899,41,958,100,0,176.3636,176.3636,160.6061,22.42424,175.7576,68.48485,8.484848,999,963,0,860,62,32,9,27,176.3636,181.2121,8.484848,166.6667,37.57576,29.09091,9.69697,24.84848
"130311102022","Block Group 2, Census Tract 1102.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,999,999,0,907,890,890,0,17,92,0,204.2424,204.2424,8.484848,192.1212,189.697,189.697,8.484848,16.9697,61.21212,8.484848,455,455,314,0,455,141,0,93.33334,93.33334,69.09091,8.484848,93.33334,68.48485,8.484848,455,363,0,334,30,0,0,92,93.33334,69.09091,8.484848,66.66666,21.21212,8.484848,8.484848,61.21212
"130311102023","Block Group 3, Census Tract 1102.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,959,821,0,761,515,515,0,246,60,138,166.6667,180,8.484848,181.8182,156.3636,156.3636,8.484848,115.7576,47.87879,71.51515,486,360,169,0,360,191,126,72.72727,80,43.63636,8.484848,80,69.69697,67.27273,486,300,0,174,7,7,0,186,72.72727,65.45454,8.484848,46.06061,9.090909,9.090909,8.484848,65.45454
"130311103011","Block Group 1, Census Tract 1103.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,775,753,0,683,683,673,10,0,70,22,194.5455,193.3333,8.484848,191.5152,191.5152,193.3333,11.51515,8.484848,64.84849,21.21212,307,296,296,0,296,0,11,66.66666,67.27273,67.27273,8.484848,67.27273,8.484848,10.90909,307,257,0,257,19,0,39,11,66.66666,66.06061,8.484848,66.06061,18.78788,8.484848,35.75758,10.90909
"130311103012","Block Group 2, Census Tract 1103.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,796,789,0,776,504,484,20,272,13,7,231.5152,232.1212,8.484848,230.9091,180,180,18.78788,150.303,14.54545,9.090909,305,298,279,11,287,19,7,70.90909,72.12122,75.15151,10.30303,72.12122,20,9.090909,305,295,0,215,0,0,3,7,70.90909,71.51515,8.484848,66.66666,8.484848,8.484848,3.030303,9.090909
"130311103013","Block Group 3, Census Tract 1103.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1349,1326,0,1326,1326,1326,0,0,0,23,323.0303,323.6364,8.484848,323.6364,323.6364,323.6364,8.484848,8.484848,8.484848,21.81818,433,421,395,0,421,26,12,104.2424,103.6364,106.0606,8.484848,103.6364,17.57576,11.51515,433,421,0,421,26,29,0,12,104.2424,103.6364,8.484848,103.6364,17.57576,25.45455,8.484848,11.51515
"130311103014","Block Group 4, Census Tract 1103.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,881,843,0,828,591,532,59,237,15,38,175.1515,175.7576,8.484848,176.9697,143.0303,132.1212,51.51515,110.9091,13.93939,37.57576,523,485,284,0,485,201,38,103.6364,100,78.18182,8.484848,100,70.90909,37.57576,523,470,0,301,27,0,0,53,103.6364,101.2121,8.484848,71.51515,26.06061,8.484848,8.484848,40
"130311103021","Block Group 1, Census Tract 1103.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1833,1833,0,1794,1767,1723,44,27,39,0,420,420,8.484848,413.9394,413.9394,414.5454,36.36364,20,37.57576,8.484848,700,700,656,37,663,44,0,153.3333,153.3333,150.303,21.81818,152.1212,26.66667,8.484848,700,679,0,647,11,0,0,21,153.3333,149.697,8.484848,149.697,10.90909,8.484848,8.484848,17.57576
"130311103022","Block Group 2, Census Tract 1103.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1416,1366,0,961,932,862,70,29,405,50,292.7273,286.0606,8.484848,272.7273,269.0909,262.4243,49.09091,32.72727,150.9091,46.66667,536,508,371,0,508,137,28,103.0303,100,92.12122,8.484848,100,48.48485,26.66667,536,406,0,394,7,0,79,51,103.0303,95.15151,8.484848,93.93939,9.090909,8.484848,35.75758,30.30303
"130311103023","Block Group 3, Census Tract 1103.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,562,562,0,562,447,447,0,115,0,0,175.7576,175.7576,8.484848,175.7576,184.2424,184.2424,8.484848,70.90909,8.484848,8.484848,283,283,260,0,283,23,0,70.30303,70.30303,71.51515,8.484848,70.30303,23.0303,8.484848,283,283,0,184,34,0,0,0,70.30303,70.30303,8.484848,68.48485,32.72727,8.484848,8.484848,8.484848
"130311103024","Block Group 4, Census Tract 1103.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110302","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,896,884,0,838,829,829,0,9,46,12,246.0606,247.2727,8.484848,243.0303,245.4545,245.4545,8.484848,10.90909,37.57576,11.51515,383,371,291,46,325,80,12,106.6667,107.2727,96.9697,37.57576,100,39.39394,11.51515,383,325,0,316,0,0,0,58,106.6667,100,8.484848,101.8182,8.484848,8.484848,8.484848,38.78788
"130311104011","Block Group 1, Census Tract 1104.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,575,519,0,404,300,62,238,104,115,56,223.0303,220.6061,8.484848,189.0909,180,27.87879,181.8182,69.69697,98.78788,29.69697,227,182,168,5,177,14,45,69.69697,63.63636,63.0303,5.454545,62.42424,9.69697,22.42424,227,168,0,104,0,0,4,55,69.69697,63.0303,8.484848,47.87879,8.484848,8.484848,3.636364,21.21212
"130311104012","Block Group 2, Census Tract 1104.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,890,874,0,619,196,195,1,423,255,16,267.8788,269.0909,8.484848,193.3333,126.6667,126.6667,1.818182,176.9697,132.1212,12.72727,367,357,286,0,357,71,10,100,100,100.6061,8.484848,100,30.90909,7.272727,367,232,0,73,4,0,0,135,100,74.54546,8.484848,41.21212,4.242424,8.484848,8.484848,62.42424
"130311104013","Block Group 3, Census Tract 1104.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110401","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1446,1330,0,1201,987,796,191,214,129,116,286.6667,287.2727,8.484848,280,260.606,210.9091,147.8788,98.18182,63.0303,77.57576,644,615,522,6,609,93,29,106.6667,108.4848,101.2121,5.454545,107.2727,50.30303,21.81818,644,553,0,406,0,20,56,35,106.6667,104.8485,8.484848,86.66666,8.484848,18.18182,28.48485,22.42424
"130311104014","Block Group 4, Census Tract 1104.01, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110401","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1698,1683,0,1338,1121,1121,0,217,345,15,262.4243,264.2424,8.484848,251.5152,218.7879,218.7879,8.484848,159.3939,118.1818,14.54545,708,693,627,0,693,66,15,132.7273,132.7273,132.7273,8.484848,132.7273,33.93939,14.54545,708,591,0,471,132,0,96,21,132.7273,132.7273,8.484848,118.7879,61.21212,8.484848,35.15152,15.75758
"130311104051","Block Group 1, Census Tract 1104.05, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110405","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1742,1742,0,1685,1441,1412,29,244,57,0,435.1515,435.1515,8.484848,431.5151,407.2727,406.6667,28.48485,146.0606,38.18182,8.484848,540,540,440,0,540,100,0,112.7273,112.7273,100.6061,8.484848,112.7273,56.36364,8.484848,540,499,0,332,34,127,27,14,112.7273,110.303,8.484848,91.51515,32.72727,56.9697,27.27273,13.93939
"130311104052","Block Group 2, Census Tract 1104.05, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110405","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1552,1532,0,1346,1077,974,103,269,186,20,312.1212,312.7273,8.484848,318.1818,286.6667,286.0606,73.93939,184.2424,93.93939,20.60606,666,646,560,0,646,86,20,102.4242,103.0303,106.6667,8.484848,103.0303,50.90909,20.60606,666,554,0,392,64,56,79,33,102.4242,105.4545,8.484848,103.0303,41.21212,58.18182,45.45454,24.24242
"130311104053","Block Group 3, Census Tract 1104.05, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110405","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1026,1026,0,777,777,777,0,0,249,0,266.0606,266.0606,8.484848,249.697,249.697,249.697,8.484848,8.484848,153.9394,8.484848,325,325,325,0,325,0,0,92.72727,92.72727,92.72727,8.484848,92.72727,8.484848,8.484848,325,244,0,244,29,0,81,0,92.72727,81.81818,8.484848,81.81818,26.06061,8.484848,50.90909,8.484848
"130311104054","Block Group 4, Census Tract 1104.05, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110405","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1541,1541,0,1324,1175,987,188,149,217,0,290.303,290.303,8.484848,313.3333,273.3333,295.1515,147.8788,114.5455,101.8182,8.484848,599,599,404,0,599,195,0,107.8788,107.8788,96.9697,8.484848,107.8788,65.45454,8.484848,599,438,0,370,90,0,129,32,107.8788,108.4848,8.484848,92.12122,46.66667,8.484848,70.90909,30.90909
"130311104061","Block Group 1, Census Tract 1104.06, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110406","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,887,825,0,303,251,251,0,52,522,62,263.6364,261.2121,8.484848,101.8182,105.4545,105.4545,8.484848,35.15152,236.9697,46.06061,504,494,451,24,470,43,10,173.9394,173.9394,176.9697,16.36364,174.5455,25.45455,7.272727,504,143,0,119,0,0,316,45,173.9394,49.09091,8.484848,49.09091,8.484848,8.484848,169.0909,18.18182
"130311104062","Block Group 2, Census Tract 1104.06, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110406","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,875,875,0,821,699,699,0,122,54,0,233.9394,233.9394,8.484848,238.1818,232.7273,232.7273,8.484848,99.39394,50.30303,8.484848,377,377,286,0,377,91,0,109.697,109.697,102.4242,8.484848,109.697,55.75758,8.484848,377,323,0,286,20,0,0,54,109.697,103.6364,8.484848,102.4242,19.39394,8.484848,8.484848,50.30303
"130311104071","Block Group 1, Census Tract 1104.07, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110407","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,480,480,0,360,246,210,36,114,120,0,98.78788,98.78788,8.484848,75.15151,58.18182,53.33333,25.45455,53.33333,60.60606,8.484848,277,277,240,0,277,37,0,55.75758,55.75758,54.54546,8.484848,55.75758,19.39394,8.484848,277,215,0,155,10,14,58,4,55.75758,43.63636,8.484848,38.18182,9.69697,13.93939,34.54546,4.848485
"130311104081","Block Group 1, Census Tract 1104.08, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110408","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1096,1096,0,777,777,777,0,0,319,0,123.6364,123.6364,8.484848,126.0606,126.0606,126.0606,8.484848,8.484848,84.24242,8.484848,461,461,434,0,461,27,0,54.54546,54.54546,52.72727,8.484848,54.54546,15.15152,8.484848,461,262,0,250,20,1,184,15,54.54546,49.69697,8.484848,45.45454,13.93939,4.848485,47.87879,10.30303
"130311104082","Block Group 2, Census Tract 1104.08, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110408","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,418,418,0,268,267,255,12,1,150,0,125.4545,125.4545,8.484848,116.9697,118.1818,118.7879,12.72727,9.090909,56.9697,8.484848,190,190,165,0,190,25,0,42.42424,42.42424,36.36364,8.484848,42.42424,24.84848,8.484848,190,124,0,123,9,9,66,0,42.42424,35.75758,8.484848,37.57576,8.484848,8.484848,25.45455,8.484848
"130311105001","Block Group 1, Census Tract 1105, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1811,1741,0,1408,1378,1267,111,30,333,70,450.303,449.0909,8.484848,381.2121,380.606,398.7879,58.78788,30.30303,191.5152,64.24242,867,797,678,56,741,119,70,190.9091,184.8485,158.7879,30.90909,189.697,73.93939,64.24242,867,651,0,571,27,63,85,131,190.9091,152.1212,8.484848,150.303,25.45455,43.63636,59.39394,75.75758
"130311105002","Block Group 2, Census Tract 1105, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,891,879,0,879,859,826,33,20,0,12,214.5455,216.3636,8.484848,216.3636,215.1515,217.5758,24.24242,21.21212,8.484848,12.12121,455,443,443,7,436,0,12,107.2727,108.4848,108.4848,7.272727,109.697,8.484848,12.12121,455,443,0,431,0,43,12,0,107.2727,108.4848,8.484848,107.8788,8.484848,41.21212,12.12121,8.484848
"130311105003","Block Group 3, Census Tract 1105, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1781,1781,0,1553,1548,1457,91,5,228,0,299.394,299.394,8.484848,271.5151,272.7273,276.3636,65.45454,7.272727,152.7273,8.484848,748,748,743,0,748,5,0,118.1818,118.1818,120,8.484848,118.1818,7.272727,8.484848,748,702,0,697,93,30,27,19,118.1818,120.6061,8.484848,121.8182,54.54546,27.87879,18.18182,22.42424
"130311106021","Block Group 1, Census Tract 1106.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1027,1013,0,926,881,881,0,45,87,14,258.7879,258.7879,8.484848,248.4848,246.6667,246.6667,8.484848,29.09091,78.78788,12.12121,451,437,348,0,437,89,14,89.09091,87.87878,83.0303,8.484848,87.87878,45.45454,12.12121,451,390,0,354,33,0,47,14,89.09091,81.81818,8.484848,76.36364,25.45455,8.484848,43.63636,12.12121
"130311106022","Block Group 2, Census Tract 1106.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,503,474,0,474,289,216,73,185,0,29,126.6667,128.4848,8.484848,128.4848,95.75758,85.45454,48.48485,107.2727,8.484848,26.66667,245,231,153,52,179,78,14,62.42424,61.81818,47.87879,27.87879,62.42424,46.66667,13.33333,245,231,0,127,20,0,0,14,62.42424,61.81818,8.484848,45.45454,18.78788,8.484848,8.484848,13.33333
"130311106023","Block Group 3, Census Tract 1106.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110602","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1218,1155,0,1093,1083,482,601,10,62,63,492.1212,492.1212,8.484848,492.7273,492.7273,259.394,414.5454,10.30303,43.0303,30.90909,339,287,249,44,243,38,52,103.0303,101.8182,94.54546,40,93.93939,26.06061,23.63636,339,250,0,142,73,0,0,89,103.0303,95.15151,8.484848,76.9697,47.87879,8.484848,8.484848,46.66667
"130311106024","Block Group 4, Census Tract 1106.02, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110602","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,2074,2051,0,1901,1262,1073,189,639,150,23,297.5757,298.7879,8.484848,290.303,228.4848,211.5152,88.48485,199.3939,70.30303,15.75758,808,791,558,5,786,233,17,108.4848,108.4848,104.8485,5.454545,108.4848,73.93939,10.90909,808,698,0,453,35,21,0,110,108.4848,91.51515,8.484848,75.15151,27.87879,21.81818,8.484848,55.75758
"130311106031","Block Group 1, Census Tract 1106.03, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1580,1580,0,1517,1501,1435,66,16,63,0,446.0606,446.0606,8.484848,450.303,449.697,446.0606,44.84848,15.15152,33.33333,8.484848,695,695,653,21,674,42,0,143.6364,143.6364,143.0303,19.39394,144.8485,23.0303,8.484848,695,646,0,619,32,0,18,31,143.6364,145.4545,8.484848,144.2424,23.0303,8.484848,15.15152,21.81818
"130311106032","Block Group 2, Census Tract 1106.03, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1332,1332,0,1273,1199,1110,89,74,59,0,233.9394,233.9394,8.484848,238.7879,232.1212,216.3636,49.69697,55.75758,41.21212,8.484848,609,609,486,32,577,123,0,113.3333,113.3333,104.8485,30.30303,104.8485,49.69697,8.484848,609,564,0,516,14,0,0,45,113.3333,113.3333,8.484848,112.7273,13.93939,8.484848,8.484848,35.75758
"130311106033","Block Group 3, Census Tract 1106.03, Bulloch County, Georgia","ga","150","00",,,,"13","031",,,"110603","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1274,1241,0,1226,1226,1184,42,0,15,33,237.5758,239.3939,8.484848,238.1818,238.1818,240,39.39394,8.484848,15.15152,24.24242,596,563,462,0,563,101,33,90.90909,94.54546,88.48485,8.484848,94.54546,44.84848,24.24242,596,567,0,497,84,0,0,29,90.90909,93.93939,8.484848,92.72727,40.60606,8.484848,8.484848,21.81818
